OID_,NAME,ZONE_CODE,LST_COUNT,AREA,LST_MIN,LST_MAX,LST_RANGE,LST_MEAN,LST_STD,LST_SUM,LST_MEDIAN,LST_PCT90,Date,LST_Year,LST_Month,MERGE_SRC
85,Simangani,4,5.000000000000000,0.050000000000000,43.622047424316400,45.000000000000000,1.377952575683590,44.393700408935500,0.562096820139613,221.968502044678000,44.448818206787100,45.000000000000000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
86,Unknown 16,5,1.000000000000000,0.010000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
87,Chidobe,6,1.000000000000000,0.010000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
88,Jambezi,7,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
89,Kachecheti,8,2.000000000000000,0.020000000000000,44.448818206787100,45.000000000000000,0.551181793212891,44.724409103393600,0.275590896606445,89.448818206787100,44.724409103393600,44.944881820678700,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
90,Mabale,9,1.000000000000000,0.010000000000000,43.346458435058600,43.346458435058600,0.000000000000000,43.346458435058600,0.000000000000000,43.346458435058600,43.346458435058600,43.346458435058600,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_10_FLOAT_WMA
91,Nekatambe,1,4.000000000000000,0.040000000000000,41.968502044677700,43.346458435058600,1.377956390380860,42.657480239868200,0.496829347888095,170.629920959473000,42.657480239868200,43.181103897094700,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
92,Nemananga,2,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
93,Sidinda,3,6.000000000000000,0.060000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,270.000000000000000,45.000000000000000,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
94,Simangani,4,5.000000000000000,0.050000000000000,43.897636413574200,45.000000000000000,1.102363586425780,44.393700408935500,0.505166291329424,221.968502044678000,44.173229217529300,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
95,Unknown 16,5,1.000000000000000,0.010000000000000,44.724411010742200,44.724411010742200,0.000000000000000,44.724411010742200,0.000000000000000,44.724411010742200,44.724411010742200,44.724411010742200,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
96,Chidobe,6,1.000000000000000,0.010000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,45.000000000000000,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
97,Jambezi,7,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
98,Kachecheti,8,2.000000000000000,0.020000000000000,45.000000000000000,45.000000000000000,0.000000000000000,45.000000000000000,0.000000000000000,90.000000000000000,45.000000000000000,45.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
99,Mabale,9,1.000000000000000,0.010000000000000,43.346458435058600,43.346458435058600,0.000000000000000,43.346458435058600,0.000000000000000,43.346458435058600,43.346458435058600,43.346458435058600,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_11_FLOAT_WMA
100,Nekatambe,1,4.000000000000000,0.040000000000000,36.456691741943400,39.212596893310500,2.755905151367190,37.627951622009300,1.038047331137470,150.511806488037000,37.421258926391600,38.799211120605500,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
101,Nemananga,2,2.000000000000000,0.020000000000000,35.905509948730500,38.385826110839800,2.480316162109380,37.145668029785200,1.240158081054690,74.291336059570300,37.145668029785200,38.137794494628900,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
102,Sidinda,3,6.000000000000000,0.060000000000000,37.007873535156300,38.661418914794900,1.653545379638670,37.513123830159500,0.644683647120621,225.078742980957000,37.145669937133800,38.385828018188500,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
103,Simangani,4,5.000000000000000,0.050000000000000,38.110237121582000,39.763778686523400,1.653541564941410,38.826771545410200,0.665994547600608,194.133857727051000,38.385826110839800,39.653543090820300,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
104,Unknown 16,5,1.000000000000000,0.010000000000000,40.039371490478500,40.039371490478500,0.000000000000000,40.039371490478500,0.000000000000000,40.039371490478500,40.039371490478500,40.039371490478500,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
105,Chidobe,6,1.000000000000000,0.010000000000000,34.251968383789100,34.251968383789100,0.000000000000000,34.251968383789100,0.000000000000000,34.251968383789100,34.251968383789100,34.251968383789100,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
106,Jambezi,7,2.000000000000000,0.020000000000000,37.007873535156300,37.007873535156300,0.000000000000000,37.007873535156300,0.000000000000000,74.015747070312500,37.007873535156300,37.007873535156300,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
107,Kachecheti,8,2.000000000000000,0.020000000000000,35.905509948730500,35.905509948730500,0.000000000000000,35.905509948730500,0.000000000000000,71.811019897460900,35.905509948730500,35.905509948730500,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
108,Mabale,9,1.000000000000000,0.010000000000000,36.181102752685500,36.181102752685500,0.000000000000000,36.181102752685500,0.000000000000000,36.181102752685500,36.181102752685500,36.181102752685500,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2015_12_FLOAT_WMA
109,Nekatambe,1,4.000000000000000,0.040000000000000,38.661418914794900,42.244094848632800,3.582675933837890,40.108268737793000,1.526669110486490,160.433074951172000,39.763780593872100,41.830709075927700,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
110,Nemananga,2,2.000000000000000,0.020000000000000,39.488189697265600,40.866142272949200,1.377952575683590,40.177165985107400,0.688976287841797,80.354331970214800,40.177165985107400,40.728347015380900,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
111,Sidinda,3,6.000000000000000,0.060000000000000,40.039371490478500,41.968502044677700,1.929130554199220,40.820210138956700,0.701117098752929,244.921260833740000,40.728345870971700,41.692913055419900,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
112,Simangani,4,5.000000000000000,0.050000000000000,38.661418914794900,42.795276641845700,4.133857727050780,41.196850585937500,1.462448575439360,205.984252929688000,41.692913055419900,42.574803924560500,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
113,Unknown 16,5,1.000000000000000,0.010000000000000,43.070865631103500,43.070865631103500,0.000000000000000,43.070865631103500,0.000000000000000,43.070865631103500,43.070865631103500,43.070865631103500,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
114,Chidobe,6,1.000000000000000,0.010000000000000,37.283466339111300,37.283466339111300,0.000000000000000,37.283466339111300,0.000000000000000,37.283466339111300,37.283466339111300,37.283466339111300,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
115,Jambezi,7,2.000000000000000,0.020000000000000,38.937007904052700,39.488189697265600,0.551181793212891,39.212598800659200,0.275590896606445,78.425197601318400,39.212598800659200,39.433071517944300,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
116,Kachecheti,8,2.000000000000000,0.020000000000000,38.385826110839800,39.488189697265600,1.102363586425780,38.937007904052700,0.551181793212891,77.874015808105500,38.937007904052700,39.377953338623000,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
117,Mabale,9,1.000000000000000,0.010000000000000,37.559055328369100,37.559055328369100,0.000000000000000,37.559055328369100,0.000000000000000,37.559055328369100,37.559055328369100,37.559055328369100,2016_01,2016,1,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_01_FLOAT_WMA
118,Nekatambe,1,4.000000000000000,0.040000000000000,32.047245025634800,34.803150177002000,2.755905151367190,33.218503952026400,1.108802542240190,132.874015808105000,33.011810302734400,34.472441101074200,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
119,Nemananga,2,2.000000000000000,0.020000000000000,35.354331970214800,36.456691741943400,1.102359771728520,35.905511856079100,0.551179885864258,71.811023712158200,35.905511856079100,36.346455764770500,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
120,Sidinda,3,6.000000000000000,0.060000000000000,35.078739166259800,37.834644317627000,2.755905151367190,36.272965113321900,0.989400299700203,217.637790679932000,36.318897247314500,37.421258926391600,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
121,Simangani,4,5.000000000000000,0.050000000000000,31.496063232421900,37.834644317627000,6.338581085205080,34.858267974853500,2.130440994396980,174.291339874268000,34.803150177002000,37.173227691650400,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
122,Unknown 16,5,1.000000000000000,0.010000000000000,37.283466339111300,37.283466339111300,0.000000000000000,37.283466339111300,0.000000000000000,37.283466339111300,37.283466339111300,37.283466339111300,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
123,Chidobe,6,1.000000000000000,0.010000000000000,32.598426818847700,32.598426818847700,0.000000000000000,32.598426818847700,0.000000000000000,32.598426818847700,32.598426818847700,32.598426818847700,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
124,Jambezi,7,2.000000000000000,0.020000000000000,33.976379394531300,34.803150177002000,0.826770782470703,34.389764785766600,0.413385391235352,68.779529571533200,34.389764785766600,34.720473098754900,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
125,Kachecheti,8,2.000000000000000,0.020000000000000,33.700786590576200,35.078739166259800,1.377952575683590,34.389762878418000,0.688976287841797,68.779525756835900,34.389762878418000,34.940943908691400,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
126,Mabale,9,1.000000000000000,0.010000000000000,32.322834014892600,32.322834014892600,0.000000000000000,32.322834014892600,0.000000000000000,32.322834014892600,32.322834014892600,32.322834014892600,2016_02,2016,2,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_02_FLOAT_WMA
127,Nekatambe,1,4.000000000000000,0.040000000000000,29.015748977661100,30.944881439209000,1.929132461547850,29.842519760131800,0.702620370566025,119.370079040527000,29.704724311828600,30.614172935485800,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
128,Nemananga,2,2.000000000000000,0.020000000000000,29.015748977661100,29.291337966918900,0.275588989257812,29.153543472290000,0.137794494628906,58.307086944580100,29.153543472290000,29.263779067993200,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
129,Sidinda,3,6.000000000000000,0.060000000000000,28.464567184448200,29.291337966918900,0.826770782470703,29.015748341878300,0.275590260824301,174.094490051270000,29.015748977661100,29.291337966918900,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
130,Simangani,4,5.000000000000000,0.050000000000000,29.015748977661100,29.566928863525400,0.551179885864258,29.456692886352500,0.220471954345703,147.283464431763000,29.566928863525400,29.566928863525400,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
131,Unknown 16,5,1.000000000000000,0.010000000000000,29.842519760131800,29.842519760131800,0.000000000000000,29.842519760131800,0.000000000000000,29.842519760131800,29.842519760131800,29.842519760131800,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
132,Chidobe,6,1.000000000000000,0.010000000000000,27.362205505371100,27.362205505371100,0.000000000000000,27.362205505371100,0.000000000000000,27.362205505371100,27.362205505371100,27.362205505371100,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
133,Jambezi,7,2.000000000000000,0.020000000000000,28.740158081054700,28.740158081054700,0.000000000000000,28.740158081054700,0.000000000000000,57.480316162109400,28.740158081054700,28.740158081054700,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
134,Kachecheti,8,2.000000000000000,0.020000000000000,28.188976287841800,28.740158081054700,0.551181793212891,28.464567184448200,0.275590896606445,56.929134368896500,28.464567184448200,28.685039901733400,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
135,Mabale,9,1.000000000000000,0.010000000000000,28.188976287841800,28.188976287841800,0.000000000000000,28.188976287841800,0.000000000000000,28.188976287841800,28.188976287841800,28.188976287841800,2016_03,2016,3,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_03_FLOAT_WMA
136,Nekatambe,1,4.000000000000000,0.040000000000000,30.669290542602500,32.874015808105500,2.204725265502930,31.771653652191200,0.779488092945363,127.086614608765000,31.771654129028300,32.543307304382300,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
137,Nemananga,2,2.000000000000000,0.020000000000000,32.322834014892600,32.598426818847700,0.275592803955078,32.460630416870100,0.137796401977539,64.921260833740200,32.460630416870100,32.570867538452100,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
138,Sidinda,3,6.000000000000000,0.060000000000000,31.771654129028300,32.874015808105500,1.102361679077150,32.552494366963700,0.370313588240866,195.314966201782000,32.598426818847700,32.874015808105500,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
139,Simangani,4,5.000000000000000,0.050000000000000,32.322834014892600,33.149604797363300,0.826770782470703,32.818897247314500,0.321390405411064,164.094486236572000,32.874015808105500,33.149604797363300,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
140,Unknown 16,5,1.000000000000000,0.010000000000000,34.527557373046900,34.527557373046900,0.000000000000000,34.527557373046900,0.000000000000000,34.527557373046900,34.527557373046900,34.527557373046900,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
141,Chidobe,6,1.000000000000000,0.010000000000000,32.322834014892600,32.322834014892600,0.000000000000000,32.322834014892600,0.000000000000000,32.322834014892600,32.322834014892600,32.322834014892600,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
142,Jambezi,7,2.000000000000000,0.020000000000000,31.496063232421900,32.322834014892600,0.826770782470703,31.909448623657200,0.413385391235352,63.818897247314500,31.909448623657200,32.240156936645500,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
143,Kachecheti,8,2.000000000000000,0.020000000000000,31.496063232421900,32.874015808105500,1.377952575683590,32.185039520263700,0.688976287841797,64.370079040527300,32.185039520263700,32.736220550537100,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
144,Mabale,9,1.000000000000000,0.010000000000000,29.842519760131800,29.842519760131800,0.000000000000000,29.842519760131800,0.000000000000000,29.842519760131800,29.842519760131800,29.842519760131800,2016_04,2016,4,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_04_FLOAT_WMA
145,Nekatambe,1,4.000000000000000,0.040000000000000,28.740158081054700,30.669290542602500,1.929132461547850,29.773622035980200,0.685522357890667,119.094488143921000,29.842519760131800,30.421259307861300,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
146,Nemananga,2,2.000000000000000,0.020000000000000,30.118110656738300,30.118110656738300,0.000000000000000,30.118110656738300,0.000000000000000,60.236221313476600,30.118110656738300,30.118110656738300,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
147,Sidinda,3,6.000000000000000,0.060000000000000,29.842519760131800,30.944881439209000,1.102361679077150,30.439632415771500,0.513532377368671,182.637794494629000,30.531496047973600,30.944881439209000,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
148,Simangani,4,5.000000000000000,0.050000000000000,30.393701553344700,31.771654129028300,1.377952575683590,30.944881820678700,0.461151317791471,154.724409103394000,30.944881439209000,31.440945053100600,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
149,Unknown 16,5,1.000000000000000,0.010000000000000,32.598426818847700,32.598426818847700,0.000000000000000,32.598426818847700,0.000000000000000,32.598426818847700,32.598426818847700,32.598426818847700,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
150,Chidobe,6,1.000000000000000,0.010000000000000,29.566928863525400,29.566928863525400,0.000000000000000,29.566928863525400,0.000000000000000,29.566928863525400,29.566928863525400,29.566928863525400,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
151,Jambezi,7,2.000000000000000,0.020000000000000,29.566928863525400,30.118110656738300,0.551181793212891,29.842519760131800,0.275590896606445,59.685039520263700,29.842519760131800,30.062992477417000,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
152,Kachecheti,8,2.000000000000000,0.020000000000000,29.015748977661100,30.118110656738300,1.102361679077150,29.566929817199700,0.551180839538574,59.133859634399400,29.566929817199700,30.007874488830600,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
153,Mabale,9,1.000000000000000,0.010000000000000,27.637794494628900,27.637794494628900,0.000000000000000,27.637794494628900,0.000000000000000,27.637794494628900,27.637794494628900,27.637794494628900,2016_05,2016,5,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_05_FLOAT_WMA
154,Nekatambe,1,4.000000000000000,0.040000000000000,26.811023712158200,28.464567184448200,1.653543472290040,27.775590419769300,0.600635668276084,111.102361679077000,27.913385391235400,28.299212646484400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
155,Nemananga,2,2.000000000000000,0.020000000000000,28.188976287841800,28.740158081054700,0.551181793212891,28.464567184448200,0.275590896606445,56.929134368896500,28.464567184448200,28.685039901733400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
156,Sidinda,3,6.000000000000000,0.060000000000000,27.913385391235400,28.740158081054700,0.826772689819336,28.372703552246100,0.304677199893736,170.236221313477000,28.326771736145000,28.740158081054700,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
157,Simangani,4,5.000000000000000,0.050000000000000,28.188976287841800,29.015748977661100,0.826772689819336,28.409449005127000,0.321391452153893,142.047245025635000,28.188976287841800,28.795276260376000,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
158,Unknown 16,5,1.000000000000000,0.010000000000000,29.566928863525400,29.566928863525400,0.000000000000000,29.566928863525400,0.000000000000000,29.566928863525400,29.566928863525400,29.566928863525400,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
159,Chidobe,6,1.000000000000000,0.010000000000000,28.188976287841800,28.188976287841800,0.000000000000000,28.188976287841800,0.000000000000000,28.188976287841800,28.188976287841800,28.188976287841800,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
160,Jambezi,7,2.000000000000000,0.020000000000000,27.913385391235400,28.464567184448200,0.551181793212891,28.188976287841800,0.275590896606445,56.377952575683600,28.188976287841800,28.409449005127000,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
161,Kachecheti,8,2.000000000000000,0.020000000000000,27.637794494628900,28.740158081054700,1.102363586425780,28.188976287841800,0.551181793212891,56.377952575683600,28.188976287841800,28.629921722412100,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
162,Mabale,9,1.000000000000000,0.010000000000000,26.535432815551800,26.535432815551800,0.000000000000000,26.535432815551800,0.000000000000000,26.535432815551800,26.535432815551800,26.535432815551800,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_06_FLOAT_WMA
163,Nekatambe,1,4.000000000000000,0.040000000000000,27.362205505371100,28.464567184448200,1.102361679077150,27.913385868072500,0.389743709298112,111.653543472290000,27.913385391235400,28.299212646484400,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
164,Nemananga,2,2.000000000000000,0.020000000000000,28.188976287841800,29.015748977661100,0.826772689819336,28.602362632751500,0.413386344909668,57.204725265502900,28.602362632751500,28.933071708679200,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
165,Sidinda,3,6.000000000000000,0.060000000000000,27.913385391235400,28.740158081054700,0.826772689819336,28.418635368347200,0.334388668630045,170.511812210083000,28.464567184448200,28.740158081054700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
166,Simangani,4,5.000000000000000,0.050000000000000,28.188976287841800,29.291337966918900,1.102361679077150,28.574803161621100,0.373828949045762,142.874015808105000,28.464567184448200,28.960629653930700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
167,Unknown 16,5,1.000000000000000,0.010000000000000,29.015748977661100,29.015748977661100,0.000000000000000,29.015748977661100,0.000000000000000,29.015748977661100,29.015748977661100,29.015748977661100,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
168,Chidobe,6,1.000000000000000,0.010000000000000,28.740158081054700,28.740158081054700,0.000000000000000,28.740158081054700,0.000000000000000,28.740158081054700,28.740158081054700,28.740158081054700,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
169,Jambezi,7,2.000000000000000,0.020000000000000,27.637794494628900,28.464567184448200,0.826772689819336,28.051180839538600,0.413386344909668,56.102361679077100,28.051180839538600,28.381889915466300,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\LST\LST.gdb\MOD_LSTD_M_2016_07_FLOAT_WMA
