OID_,LC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month,MERGE_SRC
107,urbansoil,5,2,0.005,0.384015977,0.581135869,0.197119892,0.482575923,0.098559946,0.965151846,0.482575923,0.56142388,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_06_LC16
108,ag,6,22,0.055000002,0.423714161,1.098017573,0.674303412,0.629551115,0.168910807,13.85012454,0.561137915,0.822620392,2016_06,2016,6,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_06_LC16
109,forest,1,578,1.445000043,0.024613759,0.196649998,0.17203624,0.063286862,0.026994088,36.57980626,0.057181235,0.096221573,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
110,wetland,2,1,0.0025,0.029287243,0.029287243,0,0.029287243,0,0.029287243,0.029287243,0.029287243,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
111,grassland,3,32,0.080000002,0.041771814,0.087060437,0.045288622,0.051914822,0.009640826,1.661274303,0.049144501,0.060332975,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
112,shrubland,4,387,0.967500029,0.020479739,0.145029753,0.124550015,0.062731603,0.020736587,24.27713026,0.059333332,0.092160721,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
113,urbansoil,5,2,0.005,0.033061743,0.047933634,0.014871892,0.040497689,0.007435946,0.080995377,0.040497689,0.046446445,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
114,ag,6,22,0.055000002,0.028183021,0.092290483,0.064107463,0.046711961,0.012722304,1.027663141,0.043009229,0.057116368,2016_07,2016,7,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_07_LC16
115,forest,1,578,1.445000043,0.007456186,2.524544477,2.517088291,0.268267997,0.26378207,155.0589024,0.214299873,0.492765537,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
116,wetland,2,1,0.0025,0.004201704,0.004201704,0,0.004201704,0,0.004201704,0.004201704,0.004201704,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
117,grassland,3,32,0.080000002,0.028482521,0.658042014,0.629559493,0.22413423,0.154256302,7.172295349,0.153616585,0.476635396,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
118,shrubland,4,387,0.967500029,1.88E-08,0.948248208,0.948248189,0.229279235,0.145027427,88.731064,0.225690991,0.417444593,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
119,urbansoil,5,2,0.005,0.055368394,0.101967953,0.046599559,0.078668173,0.02329978,0.157336347,0.078668173,0.097307997,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
120,ag,6,22,0.055000002,0.023871478,0.944172561,0.920301083,0.144385101,0.184992018,3.176472232,0.09878464,0.178264214,2016_08,2016,8,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_08_LC16
121,forest,1,578,1.445000043,0.534437954,2.66895771,2.134519756,1.374671549,0.343343462,794.5601555,1.42540127,1.786028481,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
122,wetland,2,1,0.0025,0.545728624,0.545728624,0,0.545728624,0,0.545728624,0.545728624,0.545728624,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
123,grassland,3,32,0.080000002,0.652882934,1.566925764,0.91404283,1.210902425,0.230657695,38.74887758,1.254354358,1.464673197,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
124,shrubland,4,387,0.967500029,0.506329656,2.127082825,1.620753169,1.283128448,0.294070359,496.5707094,1.336251736,1.58076818,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
125,urbansoil,5,2,0.005,0.799806654,0.976019144,0.17621249,0.887912899,0.088106245,1.775825799,0.887912899,0.958397895,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
126,ag,6,22,0.055000002,0.692982316,1.811353803,1.118371487,1.201127805,0.343755995,26.42481172,1.181609392,1.736041224,2016_09,2016,9,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_09_LC16
127,forest,1,578,1.445000043,2.235398769,15.45063782,13.21523905,7.5259248,2.271892098,4349.984535,7.53934145,10.11246834,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
128,wetland,2,1,0.0025,3.088469505,3.088469505,0,3.088469505,0,3.088469505,3.088469505,3.088469505,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
129,grassland,3,32,0.080000002,2.959786415,8.919366837,5.959580421,5.914441615,1.310240078,189.2621317,6.082791328,7.522668839,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
130,shrubland,4,387,0.967500029,2.76490736,14.24539948,11.48049212,6.538878551,1.863042908,2530.545999,6.402194023,8.798960114,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
131,urbansoil,5,2,0.005,4.613306999,4.713415146,0.100108147,4.663361073,0.050054073,9.326722145,4.663361073,4.703404331,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
132,ag,6,22,0.055000002,3.244048595,14.21400452,10.96995592,6.319816069,2.520165104,139.0359535,5.935892582,8.737876797,2016_10,2016,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_10_LC16
133,forest,1,578,1.445000043,50.78239822,101.3017349,50.5193367,72.91210405,11.02616975,42143.19614,72.78231049,87.74296646,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
134,wetland,2,1,0.0025,54.7332077,54.7332077,0,54.7332077,0,54.7332077,54.7332077,54.7332077,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
135,grassland,3,32,0.080000002,54.77705002,80.46075439,25.68370438,68.8565464,5.677529435,2203.409485,69.21637726,74.37807388,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
136,shrubland,4,387,0.967500029,51.45881653,103.7722549,52.31343842,73.72647359,11.35854987,28532.14528,73.93166351,90.07711182,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
137,urbansoil,5,2,0.005,59.60822678,66.55032349,6.94209671,63.07927513,3.471048355,126.1585503,63.07927513,65.85611382,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
138,ag,6,22,0.055000002,57.35018158,83.70195007,26.35176849,72.72265486,7.961900026,1599.898407,74.6581955,82.22445984,2016_11,2016,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_11_LC16
139,forest,1,578,1.445000043,146.3211975,230.7688446,84.44764709,186.7781605,14.19098144,107957.7768,185.736557,205.2148834,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
140,wetland,2,1,0.0025,177.2864075,177.2864075,0,177.2864075,0,177.2864075,177.2864075,177.2864075,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
141,grassland,3,32,0.080000002,149.8644409,219.9032288,70.03878784,186.9286547,13.35713957,5981.716949,188.023407,200.5647446,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
142,shrubland,4,387,0.967500029,142.8316956,232.6993713,89.86767578,182.3963366,12.23253473,70587.38226,182.4405975,195.6595459,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
143,urbansoil,5,2,0.005,165.4199524,190.0893555,24.66940308,177.7546539,12.33470154,355.5093079,177.7546539,187.6224152,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
144,ag,6,22,0.055000002,159.8706665,213.671524,53.80085754,184.3070006,14.26543585,4054.754013,182.296814,203.1692871,2016_12,2016,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip_LC.gdb\chirps_v2_0_2016_12_LC16
