OID_,LC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month,MERGE_SRC
217,forest,1,247826.000000000000000,1.442983984990000,117.333335876000007,158.666671753000003,41.333335876500001,133.149994185999986,3.440168284090000,32998030.459199998527765,133.000000000000000,137.333328246999997,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
218,wetland,2,222.000000000000000,0.001292610318000,103.666664123999993,155.000000000000000,51.333335876500001,129.264264184000012,8.591684826540000,28696.666648900001746,129.000000000000000,140.966667174999998,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
219,grassland,3,14859.000000000000000,0.086517552771000,106.333335876000007,156.666671753000003,50.333335876500001,124.892814892000004,3.198817368320000,1855782.336480000056326,125.000000000000000,128.333328246999997,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
220,shrubland,4,163944.000000000000000,0.954575252136000,115.000000000000000,154.000000000000000,39.000000000000000,129.249570459000012,3.096756736860000,21189691.579300001263618,129.000000000000000,133.333328246999997,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
221,water,5,187.000000000000000,0.001088820403000,98.666664123499999,157.333328246999997,58.666664123499999,127.935828835999999,11.081212189300000,23923.999992400000338,128.333328246999997,141.800003051999994,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
222,urbansoil,6,344.000000000000000,0.002002963736000,109.000000000000000,151.000000000000000,42.000000000000000,130.495154514000006,7.555691336420000,44890.333152799998061,130.666671753000003,139.000000000000000,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
223,ag,7,10723.000000000000000,0.062435407387000,115.333335876000007,147.666671753000003,32.333335876500001,128.913550057999998,3.656989801840000,1382339.997280000010505,128.666671753000003,134.000000000000000,2015_08,2015,08,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_08_LC15
224,forest,1,247826.000000000000000,1.442983984990000,116.666664123999993,171.666671753000003,55.000007629400002,131.888539597999994,3.312216677530000,32685409.214400000870228,132.000000000000000,135.666671753000003,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
225,wetland,2,222.000000000000000,0.001292610318000,102.666664123999993,158.000000000000000,55.333335876500001,127.361861735999994,7.633148476290000,28274.333305399999517,127.500000000000000,136.666671753000003,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
226,grassland,3,14859.000000000000000,0.086517552771000,105.333335876000007,153.000000000000000,47.666664123499999,123.951499710999997,2.851942646730000,1841795.334210000000894,124.000000000000000,127.000000000000000,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
227,shrubland,4,163944.000000000000000,0.954575252136000,114.333335876000007,154.333328246999997,39.999992370599998,128.275872471000014,2.876118066480000,21030059.636399999260902,128.333328246999997,132.000000000000000,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
228,water,5,187.000000000000000,0.001088820403000,100.000000000000000,156.666671753000003,56.666671752900001,126.602495692999995,10.997354899799999,23674.666694600000483,126.666664123999993,140.133331298999991,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
229,urbansoil,6,344.000000000000000,0.002002963736000,110.333335876000007,144.666671753000003,34.333335876500001,128.916666451999987,6.687044685200000,44347.333259599996381,129.000000000000000,136.900001526000011,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
230,ag,7,10723.000000000000000,0.062435407387000,113.666664123999993,142.666671753000003,29.000007629399999,127.754639369000003,3.146890324690000,1369912.997960000066087,127.666664123999993,132.000000000000000,2015_09,2015,09,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_09_LC15
231,forest,1,247826.000000000000000,1.442983984990000,112.333335876000007,187.000000000000000,74.666664123499999,132.816505881000012,4.210311317810000,32915383.386500000953674,132.333328246999997,137.666671753000003,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
232,wetland,2,222.000000000000000,0.001292610318000,108.333335876000007,157.333328246999997,48.999992370599998,128.352852726999998,8.525361888240001,28494.333305399999517,128.333328246999997,139.299995421999995,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
233,grassland,3,14859.000000000000000,0.086517552771000,101.000000000000000,151.666671753000003,50.666671752900001,123.908764406000003,3.219890058420000,1841160.330310000106692,124.000000000000000,127.333335876000007,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
234,shrubland,4,163944.000000000000000,0.954575252136000,112.000000000000000,173.000000000000000,61.000000000000000,128.345774538000001,3.537683360120000,21041519.660900000482798,128.333328246999997,132.666671753000003,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
235,water,5,187.000000000000000,0.001088820403000,99.333335876500001,162.000000000000000,62.666664123499999,127.338681266999998,11.505274257800000,23812.333396900001389,127.000000000000000,142.466665648999992,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
236,urbansoil,6,344.000000000000000,0.002002963736000,110.666664123999993,151.666671753000003,41.000007629400002,131.154070232999999,7.380913485520000,45117.000160199997481,130.833335876000007,140.666671753000003,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
237,ag,7,10723.000000000000000,0.062435407387000,116.333335876000007,157.666671753000003,41.333335876500001,128.148963288000004,3.730942200300000,1374141.333339999895543,128.000000000000000,133.000000000000000,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_10_LC15
238,forest,1,247826.000000000000000,1.442983984990000,113.666664123999993,184.333328246999997,70.666664123499999,136.226985861000003,5.848380775860000,33760588.997900001704693,135.666671753000003,143.666671753000003,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
239,wetland,2,222.000000000000000,0.001292610318000,102.333335876000007,164.666671753000003,62.333335876500001,131.418919090999992,11.207711509599999,29175.000038099999074,132.000000000000000,145.333328246999997,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
240,grassland,3,14859.000000000000000,0.086517552771000,104.333335876000007,169.000000000000000,64.666664123499999,125.100432897000005,4.472443595810000,1858867.332420000107959,125.000000000000000,130.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
241,shrubland,4,163944.000000000000000,0.954575252136000,108.000000000000000,188.666671753000003,80.666671752900001,130.966681701999988,4.952863815790000,21471201.664999999105930,130.666671753000003,137.000000000000000,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
242,water,5,187.000000000000000,0.001088820403000,101.000000000000000,166.666671753000003,65.666671752900001,130.008912602000009,12.258817375100000,24311.666656500001409,129.333328246999997,145.266668700999986,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
243,urbansoil,6,344.000000000000000,0.002002963736000,106.666664123999993,157.000000000000000,50.333335876500001,134.076550327999996,8.634309942310001,46122.333313000002818,134.333328246999997,144.566668700999998,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
244,ag,7,10723.000000000000000,0.062435407387000,111.666664123999993,163.000000000000000,51.333335876500001,129.991140489000003,5.103668392760000,1393894.999469999922439,129.666671753000003,136.333328246999997,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_11_LC15
245,forest,1,247826.000000000000000,1.442983984990000,121.000000000000000,190.000000000000000,69.000000000000000,155.878237159000008,9.270003328510001,38630680.002099998295307,156.000000000000000,167.666671753000003,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
246,wetland,2,222.000000000000000,0.001292610318000,104.666664123999993,175.333328246999997,70.666664123499999,143.516516504999998,16.250647793399999,31860.666664100001071,144.000000000000000,165.933332825000008,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
247,grassland,3,14859.000000000000000,0.086517552771000,109.333335876000007,180.666671753000003,71.333335876500001,140.369293585000008,9.177910282570000,2085747.333379999967292,140.333328246999997,152.000000000000000,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
248,shrubland,4,163944.000000000000000,0.954575252136000,106.666664123999993,185.666671753000003,79.000007629400002,147.702949404000009,8.469368490380001,24215012.337099999189377,147.666671753000003,158.666671753000003,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
249,water,5,187.000000000000000,0.001088820403000,99.666664123499999,174.666671753000003,75.000007629400002,139.572192881000007,16.172973410699999,26100.000068699999247,139.000000000000000,162.666671753000003,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
250,urbansoil,6,344.000000000000000,0.002002963736000,111.000000000000000,169.333328246999997,58.333328247099999,143.612403448000009,11.666429547500000,49402.666786200003116,144.666671753000003,158.233329773000008,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
251,ag,7,10723.000000000000000,0.062435407387000,115.666664123999993,178.000000000000000,62.333335876500001,142.991669011999988,9.545855222860000,1533299.666819999925792,142.333328246999997,156.000000000000000,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2015_12_LC15
252,forest,1,247876.000000000000000,1.443275113440000,115.666664123999993,190.000000000000000,74.333335876500001,163.029795833000009,9.612723899970000,40411173.671800002455711,163.000000000000000,175.666671753000003,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
253,wetland,2,272.000000000000000,0.001583738768000,109.000000000000000,180.000000000000000,71.000000000000000,148.828431297999998,14.963653560899999,40481.333313000002818,148.333328246999997,169.966667174999998,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
254,grassland,3,14801.000000000000000,0.086179843769000,105.333335876000007,188.333328246999997,82.999992370599998,150.081323271999992,11.363143089799999,2221353.665750000160187,150.000000000000000,165.333328246999997,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
255,shrubland,4,163917.000000000000000,0.954418042773000,113.333335876000007,188.666671753000003,75.333335876500001,152.423598529999992,9.322841466850001,24984819.000199999660254,152.333328246999997,164.333328246999997,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
256,water,5,180.000000000000000,0.001048062420000,104.333335876000007,180.666671753000003,76.333335876500001,141.888889228000011,17.069032053800001,25540.000060999998823,142.666671753000003,165.366662598000005,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
257,urbansoil,6,347.000000000000000,0.002020431443000,111.000000000000000,174.000000000000000,63.000000000000000,146.102785798000014,12.201504967300000,50697.666671799997857,146.666671753000003,161.666671753000003,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
258,ag,7,10712.000000000000000,0.062371359128000,115.333335876000007,188.000000000000000,72.666664123499999,148.537870287000004,11.176307049400000,1591137.666519999969751,148.333328246999997,163.000000000000000,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_01_LC16
259,forest,1,247876.000000000000000,1.443275113440000,111.666664123999993,190.000000000000000,78.333335876500001,167.089495031000013,8.846432541140000,41417475.670400001108646,167.333328246999997,178.333328246999997,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
260,wetland,2,272.000000000000000,0.001583738768000,99.000000000000000,183.000000000000000,84.000000000000000,152.848039570999987,14.289997692400000,41574.666763300003367,154.666671753000003,170.633337401999995,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
261,grassland,3,14801.000000000000000,0.086179843769000,113.000000000000000,190.000000000000000,77.000000000000000,158.504515505999990,11.052758453299999,2346025.334009999874979,159.333328246999997,171.333328246999997,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
262,shrubland,4,163917.000000000000000,0.954418042773000,111.000000000000000,189.000000000000000,78.000000000000000,156.496631425000004,9.520180276550001,25652458.333299998193979,156.666671753000003,168.666671753000003,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
263,water,5,180.000000000000000,0.001048062420000,102.333335876000007,176.333328246999997,73.999992370599998,144.077777693000002,17.397072495800000,25933.999984699999914,148.500000000000000,164.333328246999997,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
264,urbansoil,6,347.000000000000000,0.002020431443000,111.333335876000007,174.666671753000003,63.333335876500001,149.682036627999992,12.391976376800001,51939.666709899996931,150.333328246999997,164.000000000000000,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
265,ag,7,10712.000000000000000,0.062371359128000,116.666664123999993,188.000000000000000,71.333335876500001,154.295400763000004,10.734299812800000,1652812.332979999948293,154.666671753000003,167.666671753000003,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_02_LC16
266,forest,1,247876.000000000000000,1.443275113440000,112.333335876000007,190.000000000000000,77.666664123499999,171.081445304999988,7.771804709860000,42406984.336499996483326,171.666671753000003,180.666671753000003,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
267,wetland,2,272.000000000000000,0.001583738768000,106.000000000000000,187.000000000000000,81.000000000000000,160.446078384999993,14.598282127799999,43641.333320600002480,164.333328246999997,174.666671753000003,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
268,grassland,3,14801.000000000000000,0.086179843769000,105.666664123999993,189.000000000000000,83.333335876500001,167.372767700999987,9.347587077029999,2477284.334749999921769,168.333328246999997,177.333328246999997,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
269,shrubland,4,163917.000000000000000,0.954418042773000,107.000000000000000,190.000000000000000,83.000000000000000,163.222793665000012,8.073416959059999,26754990.669100001454353,163.333328246999997,173.333328246999997,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
270,water,5,180.000000000000000,0.001048062420000,105.000000000000000,180.000000000000000,75.000000000000000,146.877777863000006,18.119455830600000,26438.000015300000086,149.666664123999993,166.800004577999999,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
271,urbansoil,6,347.000000000000000,0.002020431443000,111.666664123999993,178.666671753000003,67.000007629400002,152.718540026999989,12.225043294700001,52993.333389300001727,154.000000000000000,166.133331298999991,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
272,ag,7,10712.000000000000000,0.062371359128000,117.333335876000007,187.000000000000000,69.666664123499999,160.739233438000014,9.795724216889999,1721838.668589999899268,161.333328246999997,172.666671753000003,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_03_LC16
273,forest,1,247876.000000000000000,1.443275113440000,118.333335876000007,190.000000000000000,71.666664123499999,168.960546158000000,7.228771611910000,41881264.339599996805191,169.000000000000000,178.333328246999997,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
274,wetland,2,272.000000000000000,0.001583738768000,121.666664123999993,185.333328246999997,63.666664123499999,161.299019308999988,11.639343642300000,43873.333251999996719,162.666671753000003,175.000000000000000,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
275,grassland,3,14801.000000000000000,0.086179843769000,107.333335876000007,188.333328246999997,80.999992370599998,158.037339852999992,9.214954731260001,2339110.667169999796897,158.000000000000000,169.000000000000000,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
276,shrubland,4,163917.000000000000000,0.954418042773000,120.000000000000000,189.333328246999997,69.333328247099999,160.339309976000010,7.756193675680000,26282338.673399999737740,160.333328246999997,170.000000000000000,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
277,water,5,180.000000000000000,0.001048062420000,102.666664123999993,182.333328246999997,79.666664123499999,150.481481594999991,17.634464909599998,27086.666687000000820,153.833335876000007,169.700004578000005,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
278,urbansoil,6,347.000000000000000,0.002020431443000,112.000000000000000,178.666671753000003,66.666671752900001,151.567723233000009,11.412370920900001,52593.999961900000926,152.333328246999997,165.333328246999997,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
279,ag,7,10712.000000000000000,0.062371359128000,119.666664123999993,188.666671753000003,69.000007629400002,157.669405052999991,9.281981877120000,1688954.666930000064895,157.666671753000003,169.333328246999997,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_04_LC16
280,forest,1,247876.000000000000000,1.443275113440000,124.666664123999993,189.000000000000000,64.333335876500001,154.805495379999996,8.580193813170000,38372566.972900003194809,155.000000000000000,165.666671753000003,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
281,wetland,2,272.000000000000000,0.001583738768000,121.000000000000000,177.000000000000000,56.000000000000000,147.959559103999993,11.824406765499999,40245.000076299998909,146.666671753000003,166.333328246999997,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
282,grassland,3,14801.000000000000000,0.086179843769000,113.333335876000007,180.333328246999997,66.999992370599998,138.119001008999987,8.409741198680001,2044299.333929999964312,136.666671753000003,149.666671753000003,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
283,shrubland,4,163917.000000000000000,0.954418042773000,112.333335876000007,188.000000000000000,75.666664123499999,147.120436847999997,8.556797258250000,24115540.646800000220537,147.666671753000003,157.666671753000003,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
284,water,5,180.000000000000000,0.001048062420000,93.000000000000000,175.666671753000003,82.666671752900001,143.216666328000002,16.090158128100001,25778.999939000001177,142.166664123999993,164.666671753000003,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
285,urbansoil,6,347.000000000000000,0.002020431443000,112.666664123999993,173.000000000000000,60.333335876500001,141.982708229999986,10.414389884400000,49267.999755899996671,142.000000000000000,155.666671753000003,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
286,ag,7,10712.000000000000000,0.062371359128000,119.666664123999993,177.666671753000003,58.000007629400002,143.163616966999996,7.866330204540000,1533568.664949999889359,142.666671753000003,153.333328246999997,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_05_LC16
287,forest,1,247876.000000000000000,1.443275113440000,120.666664123999993,186.666671753000003,66.000007629400002,144.422320006999996,8.177425671960000,35798826.993900001049042,143.666671753000003,155.333328246999997,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
288,wetland,2,272.000000000000000,0.001583738768000,113.000000000000000,171.333328246999997,58.333328247099999,139.409313679000007,11.889467187299999,37919.333320600002480,136.333328246999997,160.333328246999997,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
289,grassland,3,14801.000000000000000,0.086179843769000,110.000000000000000,172.000000000000000,62.000000000000000,130.401054025999997,5.857705552120000,1930066.000639999983832,129.333328246999997,137.000000000000000,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
290,shrubland,4,163917.000000000000000,0.954418042773000,112.333335876000007,184.000000000000000,71.666664123499999,139.080408602000006,8.016668474479999,22797643.336800001561642,138.666671753000003,149.666671753000003,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
291,water,5,180.000000000000000,0.001048062420000,93.000000000000000,169.333328246999997,76.333328247099999,136.966666454999995,15.036831434500000,24653.999961900000926,135.500000000000000,157.366662598000005,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\eMODIS_NDVI_C6\NDVI\MonthlyAvgNDVI_LC.gdb\C_AvgNDVI_2016_06_LC16
