OID_,NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90,Date,Year,Month,MERGE_SRC
300,Simangani,4,17.000000000000000,0.042500001266600,7,10,3,8.154953535870000,0.848501932002000,138.634210109999998,,,,8,9,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
301,Unknown 16,5,4.000000000000000,0.010000000298000,8,8,1,8.193212270740000,0.215885945808000,32.772849082900002,,,,8,8,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
302,Chidobe,6,3.000000000000000,0.007500000223520,11,12,1,11.682408968600001,0.573517109600000,35.047226905800002,,,,12,12,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
303,Jambezi,7,10.000000000000000,0.025000000745100,9,10,1,9.398150539400000,0.424528696155000,93.981505393999996,,,,10,10,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
304,Kachecheti,8,5.000000000000000,0.012500000372500,11,12,1,11.209569168100000,0.348448633203000,56.047845840500003,,,,11,12,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
305,Mabale,9,5.000000000000000,0.012500000372500,11,12,1,11.608341598499999,0.499340265909000,58.041707992600003,,,,12,12,2015_10,2015,10,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_10_WMA
306,Nekatambe,1,15.000000000000000,0.037500001117600,34,44,10,40.147419484499999,2.550526234030000,602.211292266999976,,,,40,43,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
307,Nemananga,2,7.000000000000000,0.017500000521500,47,56,9,52.249142238099999,3.034764046350000,365.743995666999979,,,,52,56,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
308,Sidinda,3,18.000000000000000,0.045000001341100,35,45,10,40.181599722999998,2.560888019410000,723.268795013000044,,,,41,43,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
309,Simangani,4,17.000000000000000,0.042500001266600,30,44,14,36.345621445600003,3.496660819610000,617.875564574999999,,,,37,40,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
310,Unknown 16,5,4.000000000000000,0.010000000298000,27,34,7,29.846258640300000,2.710903111610000,119.385034560999998,,,,29,33,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
311,Chidobe,6,3.000000000000000,0.007500000223520,62,64,2,63.177141825400000,0.656576983721000,189.531425476000010,,,,63,64,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
312,Jambezi,7,10.000000000000000,0.025000000745100,41,48,7,45.700822448700002,1.986593053020000,457.008224487000007,,,,47,48,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
313,Kachecheti,8,5.000000000000000,0.012500000372500,57,65,8,61.435529327399998,2.650726887040000,307.177646637000009,,,,62,64,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
314,Mabale,9,5.000000000000000,0.012500000372500,41,47,6,43.880205535899997,1.809822799140000,219.401027679000009,,,,44,46,2015_11,2015,11,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_11_WMA
315,Nekatambe,1,15.000000000000000,0.037500001117600,76,114,38,91.576885477700003,10.690485153499999,1373.653282170000011,,,,92,104,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
316,Nemananga,2,7.000000000000000,0.017500000521500,76,86,10,81.749158586799993,3.691671374360000,572.244110106999983,,,,84,86,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
317,Sidinda,3,18.000000000000000,0.045000001341100,68,79,11,74.375673929900003,2.905687261060000,1338.762130739999975,,,,75,78,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
318,Simangani,4,17.000000000000000,0.042500001266600,71,100,30,85.389115277499997,9.119785608770000,1451.614959719999888,,,,87,95,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
319,Unknown 16,5,4.000000000000000,0.010000000298000,83,97,13,91.333005905199997,4.916784818180000,365.332023621000019,,,,93,96,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
320,Chidobe,6,3.000000000000000,0.007500000223520,96,100,4,97.953826904300001,1.730028270820000,293.861480712999992,,,,98,100,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
321,Jambezi,7,10.000000000000000,0.025000000745100,77,87,10,81.355463409400002,3.330115695350000,813.554634093999994,,,,80,85,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
322,Kachecheti,8,5.000000000000000,0.012500000372500,87,103,16,91.620666503899997,5.875779519970000,458.103332519999981,,,,89,98,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
323,Mabale,9,5.000000000000000,0.012500000372500,106,112,6,109.111930846999996,2.240902029960000,545.559654236000029,,,,108,112,2015_12,2015,12,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2015_12_WMA
324,Nekatambe,1,15.000000000000000,0.037500001117600,104,118,14,110.331417846999997,4.176283486130000,1654.971267699999999,,,,110,116,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
325,Nemananga,2,7.000000000000000,0.017500000521500,108,113,5,110.755608695000006,1.627084870220000,775.289260863999971,,,,111,112,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
326,Sidinda,3,18.000000000000000,0.045000001341100,103,111,8,107.296515994999993,2.737361132170000,1931.337287900000092,,,,108,110,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
327,Simangani,4,17.000000000000000,0.042500001266600,94,108,15,101.686327766000005,3.864928259870000,1728.667572020000080,,,,101,107,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
328,Unknown 16,5,4.000000000000000,0.010000000298000,96,102,6,99.519735336300002,2.525940755110000,398.078941344999976,,,,100,102,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
329,Chidobe,6,3.000000000000000,0.007500000223520,111,117,6,114.436836243000002,2.367803442820000,343.310508728000002,,,,115,117,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
330,Jambezi,7,10.000000000000000,0.025000000745100,107,113,6,109.702046967000001,1.836789669960000,1097.020469670000011,,,,110,111,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
331,Kachecheti,8,5.000000000000000,0.012500000372500,112,120,7,115.675421142999994,2.390182498240000,578.377105712999992,,,,116,118,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
332,Mabale,9,5.000000000000000,0.012500000372500,116,124,8,119.801879882999998,2.594509303380000,599.009399413999972,,,,120,123,2016_01,2016,01,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_01_WMA
333,Nekatambe,1,15.000000000000000,0.037500001117600,176,213,37,199.990051270000009,11.138525880200000,2999.850769040000159,,,,202,213,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
334,Nemananga,2,7.000000000000000,0.017500000521500,180,201,21,191.112346104000011,5.801165316890000,1337.786422729999913,,,,191,197,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
335,Sidinda,3,18.000000000000000,0.045000001341100,180,207,27,192.907336764999997,7.888373862530000,3472.332061770000109,,,,195,201,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
336,Simangani,4,17.000000000000000,0.042500001266600,170,199,29,179.511022230999998,6.421619853780000,3051.687377929999911,,,,179,186,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
337,Unknown 16,5,4.000000000000000,0.010000000298000,160,177,17,169.214103698999992,6.210320446810000,676.856414794999978,,,,170,176,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
338,Chidobe,6,3.000000000000000,0.007500000223520,160,164,4,162.435821532999995,2.034149010520000,487.307464600000003,,,,164,164,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
339,Jambezi,7,10.000000000000000,0.025000000745100,182,203,21,195.932623290999999,6.624902739210000,1959.326232910000044,,,,197,203,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
340,Kachecheti,8,5.000000000000000,0.012500000372500,168,177,10,172.746545410000010,3.738700361580000,863.732727050999983,,,,171,177,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
341,Mabale,9,5.000000000000000,0.012500000372500,225,235,11,232.016015624999994,3.814420102070000,1160.080078120000053,,,,233,235,2016_02,2016,02,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_02_WMA
342,Nekatambe,1,15.000000000000000,0.037500001117600,102,121,19,111.155985513999994,4.822447332740000,1667.339782710000009,,,,111,119,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
343,Nemananga,2,7.000000000000000,0.017500000521500,136,147,11,142.732541765000008,4.062744016360000,999.127792357999965,,,,144,147,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
344,Sidinda,3,18.000000000000000,0.045000001341100,110,129,18,119.611057281000001,5.679701008700000,2152.999031070000001,,,,118,128,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
345,Simangani,4,17.000000000000000,0.042500001266600,104,119,14,113.332497091999997,3.684023482770000,1926.652450560000034,,,,114,117,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
346,Unknown 16,5,4.000000000000000,0.010000000298000,116,118,2,116.701150893999994,0.724496641263000,466.804603577000023,,,,116,117,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
347,Chidobe,6,3.000000000000000,0.007500000223520,146,154,8,149.936950684000010,3.200264262380000,449.810852050999983,,,,150,153,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
348,Jambezi,7,10.000000000000000,0.025000000745100,131,145,15,136.176197814999995,5.201581329920000,1361.761978150000004,,,,134,145,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
349,Kachecheti,8,5.000000000000000,0.012500000372500,146,153,8,150.970379638999987,2.744072223220000,754.851898193000011,,,,152,153,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
350,Mabale,9,5.000000000000000,0.012500000372500,107,116,9,111.291711426000006,3.383095529130000,556.458557129000042,,,,113,115,2016_03,2016,03,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_03_WMA
351,Nekatambe,1,15.000000000000000,0.037500001117600,5,9,4,6.947985458370000,1.203771042920000,104.219781875999999,,,,7,9,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
352,Nemananga,2,7.000000000000000,0.017500000521500,6,7,1,6.540428706580000,0.202299036601000,45.783000946000001,,,,7,7,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
353,Sidinda,3,18.000000000000000,0.045000001341100,5,6,1,5.535810497070000,0.283250608527000,99.644588947299994,,,,6,6,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
354,Simangani,4,17.000000000000000,0.042500001266600,5,9,4,6.769280489750000,1.046207639070000,115.077768325999998,,,,7,8,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
355,Unknown 16,5,4.000000000000000,0.010000000298000,7,9,2,8.134715080259999,0.746997338151000,32.538860321000001,,,,8,9,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
356,Chidobe,6,3.000000000000000,0.007500000223520,7,7,0,7.219876925150000,0.148473695418000,21.659630775499998,,,,7,7,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
357,Jambezi,7,10.000000000000000,0.025000000745100,5,6,1,5.988812732700000,0.229618658394000,59.888127326999999,,,,6,6,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
358,Kachecheti,8,5.000000000000000,0.012500000372500,7,7,1,7.138819026950000,0.207007555238000,35.694095134700000,,,,7,7,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
359,Mabale,9,5.000000000000000,0.012500000372500,9,10,1,9.622415924069999,0.427118483497000,48.112079620400003,,,,10,10,2016_04,2016,04,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_04_WMA
360,Nekatambe,1,15.000000000000000,0.037500001117600,1,1,0,1.236450568830000,0.130339409246000,18.546758532500000,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
361,Nemananga,2,7.000000000000000,0.017500000521500,1,1,0,1.425341980800000,0.056168341781300,9.977393865590001,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
362,Sidinda,3,18.000000000000000,0.045000001341100,1,1,0,0.913270741701000,0.125984296024000,16.438873350600002,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
363,Simangani,4,17.000000000000000,0.042500001266600,1,1,0,0.721341711633000,0.049080315407000,12.262809097800000,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
364,Unknown 16,5,4.000000000000000,0.010000000298000,1,1,1,0.803087338805000,0.230618122660000,3.212349355220000,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
365,Chidobe,6,3.000000000000000,0.007500000223520,1,2,0,1.395455757780000,0.115090121879000,4.186367273330000,,,,1,2,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
366,Jambezi,7,10.000000000000000,0.025000000745100,1,1,0,1.210852038860000,0.083813949594900,12.108520388600001,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
367,Kachecheti,8,5.000000000000000,0.012500000372500,1,2,0,1.347195863720000,0.113671354856000,6.735979318620000,,,,1,1,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
368,Mabale,9,5.000000000000000,0.012500000372500,2,2,0,1.761049222950000,0.010341982191600,8.805246114730000,,,,2,2,2016_05,2016,05,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_05_WMA
369,Nekatambe,1,15.000000000000000,0.037500001117600,0,1,0,0.590250015259000,0.089042222694100,8.853750228879999,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
370,Nemananga,2,7.000000000000000,0.017500000521500,1,1,0,0.562549114227000,0.012017105989800,3.937843799590000,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
371,Sidinda,3,18.000000000000000,0.045000001341100,0,1,0,0.536284594072000,0.062833193703100,9.653122693300000,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
372,Simangani,4,17.000000000000000,0.042500001266600,0,0,0,0.434019116794000,0.017074778070600,7.378324985500000,,,,0,0,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
373,Unknown 16,5,4.000000000000000,0.010000000298000,0,0,0,0.424086019397000,0.034668289462000,1.696344077590000,,,,0,0,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
374,Chidobe,6,3.000000000000000,0.007500000223520,0,0,0,0.474380334218000,0.010833015110200,1.423141002660000,,,,0,0,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
375,Jambezi,7,10.000000000000000,0.025000000745100,1,1,0,0.570086294413000,0.018581693043000,5.700862944130000,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
376,Kachecheti,8,5.000000000000000,0.012500000372500,0,1,0,0.501961064339000,0.015577512917100,2.509805321690000,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
377,Mabale,9,5.000000000000000,0.012500000372500,1,1,0,0.785583531857000,0.040575961539500,3.927917659280000,,,,1,1,2016_06,2016,06,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_06_WMA
378,Nekatambe,1,15.000000000000000,0.037500001117600,0,0,0,0.041848361243800,0.006447255554740,0.627725418657000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
379,Nemananga,2,7.000000000000000,0.017500000521500,0,0,0,0.043084867298600,0.001140702346310,0.301594071090000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
380,Sidinda,3,18.000000000000000,0.045000001341100,0,0,0,0.040431891257600,0.004658725038470,0.727774042636000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
381,Simangani,4,17.000000000000000,0.042500001266600,0,0,0,0.030769676956200,0.002493245219460,0.523084508255000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
382,Unknown 16,5,4.000000000000000,0.010000000298000,0,0,0,0.028188081458200,0.001451859944180,0.112752325833000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
383,Chidobe,6,3.000000000000000,0.007500000223520,0,0,0,0.038507100194700,0.001269630227310,0.115521300584000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
384,Jambezi,7,10.000000000000000,0.025000000745100,0,0,0,0.044073050841700,0.002181784877710,0.440730508417000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
385,Kachecheti,8,5.000000000000000,0.012500000372500,0,0,0,0.040463003516200,0.001927628908200,0.202315017581000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
386,Mabale,9,5.000000000000000,0.012500000372500,0,0,0,0.049729534238600,0.002968701522170,0.248647671193000,,,,0,0,2016_07,2016,07,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_07_WMA
387,Nekatambe,1,15.000000000000000,0.037500001117600,0,0,0,0.050519932061400,0.012831962024900,0.757798980922000,,,,0,0,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
388,Nemananga,2,7.000000000000000,0.017500000521500,0,0,0,0.086658531001600,0.009719213739250,0.606609717011000,,,,0,0,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
389,Sidinda,3,18.000000000000000,0.045000001341100,0,0,0,0.036458853735700,0.016652740093100,0.656259367242000,,,,0,0,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
390,Simangani,4,17.000000000000000,0.042500001266600,0,0,0,0.010246845846800,0.007222731238740,0.174196379395000,,,,0,0,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
391,Unknown 16,5,4.000000000000000,0.010000000298000,0,0,0,0.002213712371700,0.003146443229600,0.008854849486800,,,,0,0,2016_08,2016,08,C:\Users\kem99059\Desktop\Zambezi\Climate\Precipitation_CHIRPS\ExtractByMsk\Precip.gdb\precip_chirps_v2_0_2016_08_WMA
